iso3,county,year,residence,improved_wat_%,improved_san_%,under_5_mortality_rates,income_group,region,total_population,gdp_per_capita_$,population_rural_%,population_urban_%
PAK,Pakistan,2017,Rural,94.6,67.2,64.6,Lower-middle income,South Asia,200577775.0,5730.076172,59.781,40.219
PAK,Pakistan,2018,Urban,98.7,86.5,62.8,Lower-middle income,South Asia,204377856.0,5953.589355,59.389,40.611
PAK,Pakistan,2018,Rural,94.4,68.7,62.8,Lower-middle income,South Asia,204377856.0,5953.589355,59.389,40.611
PAK,Pakistan,2019,Urban,98.8,87.5,61.1,Lower-middle income,South Asia,208211475.0,5861.309082,58.996,41.004
PAK,Pakistan,2019,Rural,94.2,70.2,61.1,Lower-middle income,South Asia,208211475.0,5861.309082,58.996,41.004
PAK,Pakistan,2020,Urban,99.0,87.0,59.4,Lower-middle income,South Asia,212076935.0,5791.905273,58.601,41.399
PAK,Pakistan,2020,Rural,91.5,70.2,59.4,Lower-middle income,South Asia,212076935.0,5791.905273,58.601,41.399
PAK,Pakistan,2021,Urban,99.1,86.7,57.9,Lower-middle income,South Asia,215970222.0,6128.577637,58.204,41.796
PAK,Pakistan,2021,Rural,89.7,70.5,57.9,Lower-middle income,South Asia,215970222.0,6128.577637,58.204,41.796
PAK,Pakistan,2022,Urban,99.2,86.4,0,Lower-middle income,South Asia,219892344.0,6428.188477,57.806,42.194
PAK,Pakistan,2022,Rural,87.9,70.8,0,Lower-middle income,South Asia,219892344.0,6428.188477,57.806,42.194
PER,Peru,2000,Urban,88.2,71.2,33.5,Upper-middle income,Latin America & Caribbean,26388432.0,6796.657227,29.155,70.845
PER,Peru,2000,Rural,47.7,37.2,33.5,Upper-middle income,Latin America & Caribbean,26388432.0,6796.657227,29.155,70.845
PER,Peru,2001,Urban,88.9,72.5,31.7,Upper-middle income,Latin America & Caribbean,26639537.0,6882.433594,28.674,71.326
PER,Peru,2001,Rural,50.3,39.6,31.7,Upper-middle income,Latin America & Caribbean,26639537.0,6882.433594,28.674,71.326
PER,Peru,2002,Urban,89.6,73.8,29.9,Upper-middle income,Latin America & Caribbean,26891040.0,7160.316406,28.196,71.804
PER,Peru,2002,Rural,52.9,42.0,29.9,Upper-middle income,Latin America & Caribbean,26891040.0,7160.316406,28.196,71.804
PER,Peru,2003,Urban,90.3,75.1,28.2,Upper-middle income,Latin America & Caribbean,27144177.0,7380.057129,27.721,72.279
PER,Peru,2003,Rural,55.5,44.4,28.2,Upper-middle income,Latin America & Caribbean,27144177.0,7380.057129,27.721,72.279
PER,Peru,2004,Urban,91.0,76.4,26.5,Upper-middle income,Latin America & Caribbean,27400192.0,7720.597656,27.248,72.752
PER,Peru,2004,Rural,58.1,46.8,26.5,Upper-middle income,Latin America & Caribbean,27400192.0,7720.597656,27.248,72.752
PER,Peru,2005,Urban,91.7,77.7,24.9,Upper-middle income,Latin America & Caribbean,27660281.0,8197.801758,26.778,73.222
PER,Peru,2005,Rural,60.7,49.2,24.9,Upper-middle income,Latin America & Caribbean,27660281.0,8197.801758,26.778,73.222
PER,Peru,2006,Urban,92.2,78.9,23.4,Upper-middle income,Latin America & Caribbean,27925628.0,8747.882813,26.311,73.689
PER,Peru,2006,Rural,62.1,51.0,23.4,Upper-middle income,Latin America & Caribbean,27925628.0,8747.882813,26.311,73.689
PER,Peru,2007,Urban,92.7,80.1,22.0,Upper-middle income,Latin America & Caribbean,28197475.0,9431.114258,25.847,74.153
PER,Peru,2007,Rural,63.5,52.8,22.0,Upper-middle income,Latin America & Caribbean,28197475.0,9431.114258,25.847,74.153
PER,Peru,2008,Urban,93.2,81.3,20.6,Upper-middle income,Latin America & Caribbean,28477002.0,10221.2334,25.385,74.615
PER,Peru,2008,Rural,64.9,54.6,20.6,Upper-middle income,Latin America & Caribbean,28477002.0,10221.2334,25.385,74.615
PER,Peru,2009,Urban,93.8,82.5,19.3,Upper-middle income,Latin America & Caribbean,28765275.0,10317.06055,24.926,75.074
PER,Peru,2009,Rural,66.3,56.4,19.3,Upper-middle income,Latin America & Caribbean,28765275.0,10317.06055,24.926,75.074
PER,Peru,2010,Urban,93.1,85.4,18.1,Upper-middle income,Latin America & Caribbean,29063220.0,11029.07324,24.47,75.53
PER,Peru,2010,Rural,66.9,57.5,18.1,Upper-middle income,Latin America & Caribbean,29063220.0,11029.07324,24.47,75.53
PER,Peru,2011,Urban,93.6,86.3,17.0,Upper-middle income,Latin America & Caribbean,29371661.0,11565.48535,24.016,75.984
PER,Peru,2011,Rural,69.1,59.6,17.0,Upper-middle income,Latin America & Caribbean,29371661.0,11565.48535,24.016,75.984
PER,Peru,2012,Urban,94.1,87.2,16.0,Upper-middle income,Latin America & Caribbean,29691316.0,12177.33789,23.565,76.435
PER,Peru,2012,Rural,71.3,61.7,16.0,Upper-middle income,Latin America & Caribbean,29691316.0,12177.33789,23.565,76.435
PER,Peru,2013,Urban,94.6,88.1,15.1,Upper-middle income,Latin America & Caribbean,30022791.0,12821.90527,23.116,76.884
PER,Peru,2013,Rural,73.5,63.8,15.1,Upper-middle income,Latin America & Caribbean,30022791.0,12821.90527,23.116,76.884
PER,Peru,2014,Urban,95.1,89.0,14.2,Upper-middle income,Latin America & Caribbean,30366601.0,13010.51855,22.67,77.33
PER,Peru,2014,Rural,75.7,65.9,14.2,Upper-middle income,Latin America & Caribbean,30366601.0,13010.51855,22.67,77.33
PER,Peru,2015,Urban,95.6,89.9,13.4,Upper-middle income,Latin America & Caribbean,30723201.0,13247.86914,22.227,77.773
PER,Peru,2015,Rural,77.9,68.0,13.4,Upper-middle income,Latin America & Caribbean,30723201.0,13247.86914,22.227,77.773
PER,Peru,2016,Urban,95.8,90.6,12.7,Upper-middle income,Latin America & Caribbean,31092991.0,13689.60547,21.786,78.214
PER,Peru,2016,Rural,79.2,69.8,12.7,Upper-middle income,Latin America & Caribbean,31092991.0,13689.60547,21.786,78.214
PER,Peru,2017,Urban,96.0,91.3,12.1,Upper-middle income,Latin America & Caribbean,31476345.0,13997.39453,21.348,78.652
PER,Peru,2017,Rural,80.5,71.6,12.1,Upper-middle income,Latin America & Caribbean,31476345.0,13997.39453,21.348,78.652
PER,Peru,2018,Urban,96.2,91.8,11.5,Upper-middle income,Latin America & Caribbean,31873323.0,14349.33789,20.912,79.088
PER,Peru,2018,Rural,81.8,73.1,11.5,Upper-middle income,Latin America & Caribbean,31873323.0,14349.33789,20.912,79.088
PER,Peru,2019,Urban,96.3,92.3,11.0,Upper-middle income,Latin America & Caribbean,32284145.0,14555.51855,20.478,79.522
PER,Peru,2019,Rural,82.8,74.5,11.0,Upper-middle income,Latin America & Caribbean,32284145.0,14555.51855,20.478,79.522
PER,Peru,2020,Urban,96.3,92.4,10.5,Upper-middle income,Latin America & Caribbean,32709015.0,12503.74414,20.048,79.952
PER,Peru,2020,Rural,83.1,75.9,10.5,Upper-middle income,Latin America & Caribbean,32709015.0,12503.74414,20.048,79.952
PER,Peru,2021,Urban,96.3,92.6,10.1,Upper-middle income,Latin America & Caribbean,33149026.0,14138.3584,19.619,80.381
PER,Peru,2021,Rural,83.1,77.2,10.1,Upper-middle income,Latin America & Caribbean,33149026.0,14138.3584,19.619,80.381
PER,Peru,2022,Urban,96.2,92.7,0,Upper-middle income,Latin America & Caribbean,33604313.0,14349.33789,19.193,80.807
PER,Peru,2022,Rural,83.2,78.5,0,Upper-middle income,Latin America & Caribbean,33604313.0,14349.33789,19.193,80.807
PHL,Philippines,2000,Urban,94.8,87.4,42.4,Lower-middle income,East Asia & Pacific,77526276.0,3995.89502,41.928,58.072
PHL,Philippines,2000,Rural,80.8,62.5,42.4,Lower-middle income,East Asia & Pacific,77526276.0,3995.89502,41.928,58.072
PHL,Philippines,2001,Urban,95.3,88.5,41.1,Lower-middle income,East Asia & Pacific,79058145.0,4025.201416,41.46,58.54
PHL,Philippines,2001,Rural,82.1,65.1,41.1,Lower-middle income,East Asia & Pacific,79058145.0,4025.201416,41.46,58.54
PHL,Philippines,2002,Urban,95.8,89.6,39.7,Lower-middle income,East Asia & Pacific,80581677.0,4168.04541,40.993,59.007
PHL,Philippines,2002,Rural,83.4,67.7,39.7,Lower-middle income,East Asia & Pacific,80581677.0,4168.04541,40.993,59.007
PHL,Philippines,2003,Urban,96.3,90.7,38.4,Lower-middle income,East Asia & Pacific,82103333.0,4351.488281,40.528,59.472
PHL,Philippines,2003,Rural,84.7,70.3,38.4,Lower-middle income,East Asia & Pacific,82103333.0,4351.488281,40.528,59.472
PHL,Philippines,2004,Urban,96.8,91.8,37.1,Lower-middle income,East Asia & Pacific,83628469.0,4598.834473,40.063,59.937
PHL,Philippines,2004,Rural,86.0,72.9,37.1,Lower-middle income,East Asia & Pacific,83628469.0,4598.834473,40.063,59.937
PHL,Philippines,2005,Urban,97.3,92.9,35.8,Lower-middle income,East Asia & Pacific,85162235.0,4771.026367,39.6,60.4
PHL,Philippines,2005,Rural,87.3,75.5,35.8,Lower-middle income,East Asia & Pacific,85162235.0,4771.026367,39.6,60.4
PHL,Philippines,2006,Urban,97.7,93.4,34.5,Lower-middle income,East Asia & Pacific,86708785.0,5008.20459,39.138,60.862
PHL,Philippines,2006,Rural,88.5,77.4,34.5,Lower-middle income,East Asia & Pacific,86708785.0,5008.20459,39.138,60.862
PHL,Philippines,2007,Urban,98.0,93.7,33.3,Lower-middle income,East Asia & Pacific,88271295.0,5272.247559,38.677,61.323
PHL,Philippines,2007,Rural,89.4,79.2,33.3,Lower-middle income,East Asia & Pacific,88271295.0,5272.247559,38.677,61.323
PHL,Philippines,2008,Urban,97.7,93.8,32.1,Lower-middle income,East Asia & Pacific,89851213.0,5472.549805,38.217,61.783
PHL,Philippines,2008,Rural,89.7,80.5,32.1,Lower-middle income,East Asia & Pacific,89851213.0,5472.549805,38.217,61.783
PHL,Philippines,2009,Urban,97.3,93.7,31.0,Lower-middle income,East Asia & Pacific,91448939.0,5510.460938,37.758,62.242
PHL,Philippines,2009,Rural,89.5,81.6,31.0,Lower-middle income,East Asia & Pacific,91448939.0,5510.460938,37.758,62.242
PHL,Philippines,2010,Urban,96.7,93.5,29.9,Lower-middle income,East Asia & Pacific,93064609.0,5823.141113,37.3,62.7
PHL,Philippines,2010,Rural,89.4,82.0,29.9,Lower-middle income,East Asia & Pacific,93064609.0,5823.141113,37.3,62.7
PHL,Philippines,2011,Urban,96.7,93.9,28.8,Lower-middle income,East Asia & Pacific,94698151.0,5953.589355,44.915,55.085
PHL,Philippines,2011,Rural,90.2,83.4,28.8,Lower-middle income,East Asia & Pacific,94698151.0,5953.589355,44.915,55.085
PHL,Philippines,2012,Urban,96.7,94.3,27.7,Lower-middle income,East Asia & Pacific,96349340.0,6210.366211,44.595,55.405
PHL,Philippines,2012,Rural,91.0,84.8,27.7,Lower-middle income,East Asia & Pacific,96349340.0,6210.366211,44.595,55.405
PHL,Philippines,2013,Urban,96.7,94.7,26.7,Lower-middle income,East Asia & Pacific,98017835.0,6525.845215,44.275,55.725
PHL,Philippines,2013,Rural,91.8,86.2,26.7,Lower-middle income,East Asia & Pacific,98017835.0,6525.845215,44.275,55.725
PHL,Philippines,2014,Urban,96.7,95.1,25.7,Lower-middle income,East Asia & Pacific,99703273.0,6882.433594,43.955,56.045
PHL,Philippines,2014,Rural,92.6,87.6,25.7,Lower-middle income,East Asia & Pacific,99703273.0,6882.433594,43.955,56.045
PHL,Philippines,2015,Urban,96.7,95.5,24.8,Lower-middle income,East Asia & Pacific,101398122.0,7160.316406,43.635,56.365
PHL,Philippines,2015,Rural,93.4,89.0,24.8,Lower-middle income,East Asia & Pacific,101398122.0,7160.316406,43.635,56.365
PHL,Philippines,2016,Urban,96.8,95.9,23.9,Lower-middle income,East Asia & Pacific,103102450.0,7508.834473,43.315,56.685
PHL,Philippines,2016,Rural,93.9,90.1,23.9,Lower-middle income,East Asia & Pacific,103102450.0,7508.834473,43.315,56.685
PHL,Philippines,2017,Urban,96.9,96.3,23.1,Lower-middle income,East Asia & Pacific,104816170.0,7928.399902,42.995,57.005
PHL,Philippines,2017,Rural,94.4,91.2,23.1,Lower-middle income,East Asia & Pacific,104816170.0,7928.399902,42.995,57.005
PHL,Philippines,2018,Urban,97.0,96.7,22.3,Lower-middle income,East Asia & Pacific,106538964.0,8270.738281,42.675,57.325
PHL,Philippines,2018,Rural,94.9,92.3,22.3,Lower-middle income,East Asia & Pacific,106538964.0,8270.738281,42.675,57.325
PHL,Philippines,2019,Urban,97.1,97.1,21.5,Lower-middle income,East Asia & Pacific,108269781.0,8586.130859,42.355,57.645
PHL,Philippines,2019,Rural,95.4,93.4,21.5,Lower-middle income,East Asia & Pacific,108269781.0,8586.130859,42.355,57.645
PHL,Philippines,2020,Urban,97.4,97.1,20.8,Lower-middle income,East Asia & Pacific,110006764.0,7763.486328,42.035,57.965
PHL,Philippines,2020,Rural,95.0,93.7,20.8,Lower-middle income,East Asia & Pacific,110006764.0,7763.486328,42.035,57.965
PHL,Philippines,2021,Urban,97.6,97.4,20.1,Lower-middle income,East Asia & Pacific,111746761.0,8150.39502,41.715,58.285
PHL,Philippines,2021,Rural,94.7,93.8,20.1,Lower-middle income,East Asia & Pacific,111746761.0,8150.39502,41.715,58.285
PHL,Philippines,2022,Urban,97.8,97.6,0,Lower-middle income,East Asia & Pacific,113486968.0,8559.813477,41.395,58.605
PHL,Philippines,2022,Rural,94.5,93.9,0,Lower-middle income,East Asia & Pacific,113486968.0,8559.813477,41.395,58.605
ROU,Romania,2000,Urban,98.8,98.6,20.3,High income,Europe & Central Asia,22442973.0,12326.96387,43.275,56.725
ROU,Romania,2000,Rural,74.2,62.9,20.3,High income,Europe & Central Asia,22442973.0,12326.96387,43.275,56.725
ROU,Romania,2001,Urban,99.0,98.8,19.0,High income,Europe & Central Asia,21730492.0,13010.51855,43.125,56.875
ROU,Romania,2001,Rural,75.3,64.4,19.0,High income,Europe & Central Asia,21730492.0,13010.51855,43.125,56.875
ROU,Romania,2002,Urban,99.2,99.0,17.7,High income,Europe & Central Asia,21632831.0,13689.60547,43.033,56.967
ROU,Romania,2002,Rural,76.4,65.9,17.7,High income,Europe & Central Asia,21632831.0,13689.60547,43.033,56.967
ROU,Romania,2003,Urban,99.4,99.2,16.5,High income,Europe & Central Asia,21511234.0,14349.33789,42.942,57.058
ROU,Romania,2003,Rural,77.5,67.4,16.5,High income,Europe & Central Asia,21511234.0,14349.33789,42.942,57.058
ROU,Romania,2004,Urban,99.6,99.4,15.4,High income,Europe & Central Asia,21367097.0,15645.74805,42.85,57.15
ROU,Romania,2004,Rural,78.6,68.9,15.4,High income,Europe & Central Asia,21367097.0,15645.74805,42.85,57.15
ROU,Romania,2005,Urban,99.8,99.6,14.4,High income,Europe & Central Asia,21194242.0,16223.51367,42.759,57.241
ROU,Romania,2005,Rural,79.7,70.4,14.4,High income,Europe & Central Asia,21194242.0,16223.51367,42.759,57.241
ROU,Romania,2006,Urban,99.5,99.4,13.4,High income,Europe & Central Asia,21008061.0,17585.53906,42.668,57.332
ROU,Romania,2006,Rural,81.1,71.9,13.4,High income,Europe & Central Asia,21008061.0,17585.53906,42.668,57.332
ROU,Romania,2007,Urban,99.3,99.3,12.5,High income,Europe & Central Asia,20834316.0,18731.84766,42.577,57.423
ROU,Romania,2007,Rural,82.5,73.4,12.5,High income,Europe & Central Asia,20834316.0,18731.84766,42.577,57.423
ROU,Romania,2008,Urban,99.3,99.2,11.7,High income,Europe & Central Asia,20653065.0,20355.70703,42.486,57.514
ROU,Romania,2008,Rural,83.5,74.9,11.7,High income,Europe & Central Asia,20653065.0,20355.70703,42.486,57.514
ROU,Romania,2009,Urban,99.3,99.1,10.9,High income,Europe & Central Asia,20473214.0,19047.88672,42.395,57.605
ROU,Romania,2009,Rural,83.9,75.6,10.9,High income,Europe & Central Asia,20473214.0,19047.88672,42.395,57.605
ROU,Romania,2010,Urban,99.2,99.1,10.2,High income,Europe & Central Asia,20302324.0,18731.84766,42.304,57.696
ROU,Romania,2010,Rural,84.4,76.4,10.2,High income,Europe & Central Asia,20302324.0,18731.84766,42.304,57.696
ROU,Romania,2011,Urban,99.3,99.1,9.6,High income,Europe & Central Asia,20147528.0,19177.10742,45.895,54.105
ROU,Romania,2011,Rural,85.2,77.8,9.6,High income,Europe & Central Asia,20147528.0,19177.10742,45.895,54.105
ROU,Romania,2012,Urban,99.4,99.1,9.0,High income,Europe & Central Asia,19985226.0,19572.29688,45.875,54.125
ROU,Romania,2012,Rural,86.0,79.2,9.0,High income,Europe & Central Asia,19985226.0,19572.29688,45.875,54.125
ROU,Romania,2013,Urban,99.5,99.1,8.4,High income,Europe & Central Asia,19833075.0,20103.55469,45.855,54.145
ROU,Romania,2013,Rural,86.8,80.6,8.4,High income,Europe & Central Asia,19833075.0,20103.55469,45.855,54.145
ROU,Romania,2014,Urban,99.6,99.1,7.9,High income,Europe & Central Asia,19692482.0,20488.83789,45.835,54.165
ROU,Romania,2014,Rural,87.6,82.0,7.9,High income,Europe & Central Asia,19692482.0,20488.83789,45.835,54.165
ROU,Romania,2015,Urban,99.7,99.1,7.5,High income,Europe & Central Asia,19559385.0,21230.06055,45.815,54.185
ROU,Romania,2015,Rural,88.4,83.4,7.5,High income,Europe & Central Asia,19559385.0,21230.06055,45.815,54.185
ROU,Romania,2016,Urban,99.6,99.2,7.0,High income,Europe & Central Asia,19427352.0,22079.51367,45.795,54.205
ROU,Romania,2016,Rural,89.2,84.5,7.0,High income,Europe & Central Asia,19427352.0,22079.51367,45.795,54.205
ROU,Romania,2017,Urban,99.6,99.3,6.6,High income,Europe & Central Asia,19289650.0,23714.71094,45.775,54.225
ROU,Romania,2017,Rural,90.0,85.6,6.6,High income,Europe & Central Asia,19289650.0,23714.71094,45.775,54.225
ROU,Romania,2018,Urban,99.6,99.3,6.2,High income,Europe & Central Asia,19149591.0,24847.57031,45.755,54.245
ROU,Romania,2018,Rural,90.8,86.7,6.2,High income,Europe & Central Asia,19149591.0,24847.57031,45.755,54.245
ROU,Romania,2019,Urban,99.6,99.4,5.8,High income,Europe & Central Asia,19001438.0,25700.41406,45.735,54.265
ROU,Romania,2019,Rural,91.6,87.8,5.8,High income,Europe & Central Asia,19001438.0,25700.41406,45.735,54.265
ROU,Romania,2020,Urban,99.6,99.3,5.5,High income,Europe & Central Asia,18844884.0,25102.39844,45.715,54.285
ROU,Romania,2020,Rural,92.1,88.4,5.5,High income,Europe & Central Asia,18844884.0,25102.39844,45.715,54.285
ROU,Romania,2021,Urban,99.6,99.4,5.2,High income,Europe & Central Asia,18680700.0,26613.63867,45.695,54.305
ROU,Romania,2021,Rural,92.3,88.7,5.2,High income,Europe & Central Asia,18680700.0,26613.63867,45.695,54.305
ROU,Romania,2022,Urban,99.6,99.4,0,High income,Europe & Central Asia,18512800.0,27710.22852,45.675,54.325
ROU,Romania,2022,Rural,93.3,89.0,0,High income,Europe & Central Asia,18512800.0,27710.22852,45.675,54.325
RWA,Rwanda,2000,Urban,84.1,73.2,182.1,Low income,Sub-Saharan Africa,8098934.0,688.243359,83.479,16.521
RWA,Rwanda,2000,Rural,50.0,34.5,182.1,Low income,Sub-Saharan Africa,8098934.0,688.243359,83.479,16.521
RWA,Rwanda,2001,Urban,85.1,74.1,170.8,Low income,Sub-Saharan Africa,8238162.0,705.727966,83.189,16.811
RWA,Rwanda,2001,Rural,51.9,36.6,170.8,Low income,Sub-Saharan Africa,8238162.0,705.727966,83.189,16.811
RWA,Rwanda,2002,Urban,86.1,75.0,159.2,Low income,Sub-Saharan Africa,8395577.0,756.280151,82.898,17.102
RWA,Rwanda,2002,Rural,53.8,38.7,159.2,Low income,Sub-Saharan Africa,8395577.0,756.280151,82.898,17.102
RWA,Rwanda,2003,Urban,87.1,75.9,147.5,Low income,Sub-Saharan Africa,8571862.0,768.647156,82.607,17.393
RWA,Rwanda,2003,Rural,55.7,40.8,147.5,Low income,Sub-Saharan Africa,8571862.0,768.647156,82.607,17.393
RWA,Rwanda,2004,Urban,88.1,76.8,135.8,Low income,Sub-Saharan Africa,8767755.0,815.111938,82.316,17.684
RWA,Rwanda,2004,Rural,57.6,42.9,135.8,Low income,Sub-Saharan Africa,8767755.0,815.111938,82.316,17.684
RWA,Rwanda,2005,Urban,89.1,77.7,124.3,Low income,Sub-Saharan Africa,8983758.0,874.788269,82.024,17.976
RWA,Rwanda,2005,Rural,59.5,45.0,124.3,Low income,Sub-Saharan Africa,8983758.0,874.788269,82.024,17.976
RWA,Rwanda,2006,Urban,89.5,78.6,113.1,Low income,Sub-Saharan Africa,9220553.0,952.170288,81.732,18.268
RWA,Rwanda,2006,Rural,61.1,46.7,113.1,Low income,Sub-Saharan Africa,9220553.0,952.170288,81.732,18.268
RWA,Rwanda,2007,Urban,89.8,79.4,102.3,Low income,Sub-Saharan Africa,9478864.0,1015.848022,81.439,18.561
RWA,Rwanda,2007,Rural,62.6,48.4,102.3,Low income,Sub-Saharan Africa,9478864.0,1015.848022,81.439,18.561
RWA,Rwanda,2008,Urban,90.2,80.2,92.0,Low income,Sub-Saharan Africa,9759312.0,1102.907349,81.146,18.854
RWA,Rwanda,2008,Rural,64.2,50.1,92.0,Low income,Sub-Saharan Africa,9759312.0,1102.907349,81.146,18.854
RWA,Rwanda,2009,Urban,90.1,80.6,82.3,Low income,Sub-Saharan Africa,10062402.0,1156.548584,80.853,19.147
RWA,Rwanda,2009,Rural,65.3,51.2,82.3,Low income,Sub-Saharan Africa,10062402.0,1156.548584,80.853,19.147
RWA,Rwanda,2010,Urban,89.9,80.9,73.4,Low income,Sub-Saharan Africa,10388497.0,1235.810059,80.559,19.441
RWA,Rwanda,2010,Rural,66.4,52.2,73.4,Low income,Sub-Saharan Africa,10388497.0,1235.810059,80.559,19.441
RWA,Rwanda,2011,Urban,90.2,82.0,65.2,Low income,Sub-Saharan Africa,10737965.0,1316.311768,80.264,19.736
RWA,Rwanda,2011,Rural,67.6,54.2,65.2,Low income,Sub-Saharan Africa,10737965.0,1316.311768,80.264,19.736
RWA,Rwanda,2012,Urban,90.5,83.1,57.8,Low income,Sub-Saharan Africa,11111169.0,1380.952881,79.969,20.031
RWA,Rwanda,2012,Rural,68.8,56.2,57.8,Low income,Sub-Saharan Africa,11111169.0,1380.952881,79.969,20.031
RWA,Rwanda,2013,Urban,90.8,84.2,51.4,Low income,Sub-Saharan Africa,11508215.0,1427.567017,79.673,20.327
RWA,Rwanda,2013,Rural,70.0,58.2,51.4,Low income,Sub-Saharan Africa,11508215.0,1427.567017,79.673,20.327
RWA,Rwanda,2014,Urban,91.1,85.3,45.9,Low income,Sub-Saharan Africa,11928994.0,1503.621338,79.377,20.623
RWA,Rwanda,2014,Rural,71.2,60.2,45.9,Low income,Sub-Saharan Africa,11928994.0,1503.621338,79.377,20.623
RWA,Rwanda,2015,Urban,91.4,86.4,41.4,Low income,Sub-Saharan Africa,12373307.0,1602.416748,79.08,20.92
RWA,Rwanda,2015,Rural,72.4,62.2,41.4,Low income,Sub-Saharan Africa,12373307.0,1602.416748,79.08,20.92
RWA,Rwanda,2016,Urban,91.9,87.1,37.8,Low income,Sub-Saharan Africa,12839999.0,1663.297485,78.782,21.218
RWA,Rwanda,2016,Rural,73.4,63.7,37.8,Low income,Sub-Saharan Africa,12839999.0,1663.297485,78.782,21.218
RWA,Rwanda,2017,Urban,92.4,87.8,35.0,Low income,Sub-Saharan Africa,13328325.0,1746.544556,78.484,21.516
RWA,Rwanda,2017,Rural,74.4,65.2,35.0,Low income,Sub-Saharan Africa,13328325.0,1746.544556,78.484,21.516
RWA,Rwanda,2018,Urban,92.9,88.5,32.8,Low income,Sub-Saharan Africa,13837424.0,1852.14917,78.185,21.815
RWA,Rwanda,2018,Rural,75.4,66.7,32.8,Low income,Sub-Saharan Africa,13837424.0,1852.14917,78.185,21.815
RWA,Rwanda,2019,Urban,93.4,89.2,30.9,Low income,Sub-Saharan Africa,14366099.0,1986.827759,77.885,22.115
RWA,Rwanda,2019,Rural,76.4,68.2,30.9,Low income,Sub-Saharan Africa,14366099.0,1986.827759,77.885,22.115
RWA,Rwanda,2020,Urban,93.8,89.2,29.3,Low income,Sub-Saharan Africa,14913214.0,2027.848267,77.585,22.415
RWA,Rwanda,2020,Rural,76.9,68.7,29.3,Low income,Sub-Saharan Africa,14913214.0,2027.848267,77.585,22.415
RWA,Rwanda,2021,Urban,94.0,89.2,28.0,Low income,Sub-Saharan Africa,15477484.0,2184.159668,77.284,22.716
RWA,Rwanda,2021,Rural,77.0,68.7,28.0,Low income,Sub-Saharan Africa,15477484.0,2184.159668,77.284,22.716
RWA,Rwanda,2022,Urban,94.8,88.9,0,Low income,Sub-Saharan Africa,16057793.0,2270.366211,76.982,23.018
RWA,Rwanda,2022,Rural,67.1,68.6,0,Low income,Sub-Saharan Africa,16057793.0,2270.366211,76.982,23.018
STP,Sao Tome and Principe,2000,Urban,85.1,37.8,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2000,Rural,63.8,11.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2001,Urban,85.8,38.6,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2001,Rural,65.4,12.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2002,Urban,86.5,39.4,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2002,Rural,67.0,13.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2003,Urban,87.2,40.2,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2003,Rural,68.6,14.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2004,Urban,87.9,41.0,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2004,Rural,70.2,15.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2005,Urban,88.6,41.8,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2005,Rural,71.8,16.5,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2006,Urban,89.3,42.3,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2006,Rural,73.5,17.0,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2007,Urban,90.0,42.8,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2007,Rural,75.1,17.4,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2008,Urban,90.7,43.3,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2008,Rural,76.5,17.6,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2009,Urban,91.4,43.7,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2009,Rural,77.2,17.7,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2010,Urban,92.2,44.3,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2010,Rural,77.9,17.8,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2011,Urban,93.0,45.2,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2011,Rural,79.4,18.9,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2012,Urban,93.8,46.1,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2012,Rural,80.9,20.0,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2013,Urban,94.6,47.0,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2013,Rural,82.4,21.1,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2014,Urban,95.4,47.9,0,Unkown,Unkown,0,0,0,0
STP,Sao Tome and Principe,2014,Rural,83.9,22.2,0,Unkown,Unkown,0,0,0,0
