iso3,country,year,region,income_group,under_5_mortality,population_total,population_rural_pct,population_urban_pct,gdp_per_capita_ppp
ZAF,South Africa,2002,Sub-Saharan Africa,Upper-middle income,70.2,46144804,48.403,51.597,9431.114258
ZAF,South Africa,2003,Sub-Saharan Africa,Upper-middle income,70.7,46691403,48.468,51.532,9597.234375
ZAF,South Africa,2004,Sub-Saharan Africa,Upper-middle income,70.9,47213271,48.534,51.466,9941.970703
ZAF,South Africa,2005,Sub-Saharan Africa,Upper-middle income,70.8,47712061,48.599,51.401,10385.20313
ZAF,South Africa,2006,Sub-Saharan Africa,Upper-middle income,70.3,48187158,48.665,51.335,10874.96094
ZAF,South Africa,2007,Sub-Saharan Africa,Upper-middle income,69.3,48637000,48.73,51.27,11441.74414
ZAF,South Africa,2008,Sub-Saharan Africa,Upper-middle income,67.8,49062402,48.795,51.205,11681.44238
ZAF,South Africa,2009,Sub-Saharan Africa,Upper-middle income,65.8,49463996,48.86,51.14,11441.74414
ZAF,South Africa,2010,Sub-Saharan Africa,Upper-middle income,63.4,49842403,48.925,51.075,11681.44238
ZAF,South Africa,2011,Sub-Saharan Africa,Upper-middle income,60.6,50198402,51.171,48.829,12001.07715
ZAF,South Africa,2012,Sub-Saharan Africa,Upper-middle income,57.5,50533202,51.78,48.22,12177.33789
ZAF,South Africa,2013,Sub-Saharan Africa,Upper-middle income,54.3,50847202,52.388,47.612,12326.96387
ZAF,South Africa,2014,Sub-Saharan Africa,Upper-middle income,51.1,51140402,52.996,47.004,12429.58496
ZAF,South Africa,2015,Sub-Saharan Africa,Upper-middle income,48.1,51413202,53.603,46.397,12503.74414
ZAF,South Africa,2016,Sub-Saharan Africa,Upper-middle income,45.3,51665602,54.209,45.791,12503.74414
ZAF,South Africa,2017,Sub-Saharan Africa,Upper-middle income,42.9,51897602,54.815,45.185,12503.74414
ZAF,South Africa,2018,Sub-Saharan Africa,Upper-middle income,40.7,52109202,55.42,44.58,12503.74414
ZAF,South Africa,2019,Sub-Saharan Africa,Upper-middle income,38.8,52300402,56.024,43.976,12429.58496
ZAF,South Africa,2020,Sub-Saharan Africa,Upper-middle income,37.1,52471202,56.628,43.372,11565.48535
ZAF,South Africa,2021,Sub-Saharan Africa,Upper-middle income,35.6,52621602,57.231,42.769,12001.07715
ZAF,South Africa,2022,Sub-Saharan Africa,Upper-middle income,,52751602,57.833,42.167,12177.33789
ESP,Spain,2000,Europe & Central Asia,High income,5.1,40538961,23.36,76.64,32894.45117
ESP,Spain,2001,Europe & Central Asia,High income,4.8,40995475,23.111,76.889,33911.39063
ESP,Spain,2002,Europe & Central Asia,High income,4.6,41618635,22.863,77.137,34243.16406
ESP,Spain,2003,Europe & Central Asia,High income,4.4,42351235,22.616,77.384,35235.13281
ESP,Spain,2004,Europe & Central Asia,High income,4.2,43093229,22.37,77.63,35648.13281
ESP,Spain,2005,Europe & Central Asia,High income,4.0,43813303,22.125,77.875,36253.22656
ESP,Spain,2006,Europe & Central Asia,High income,3.8,44530006,21.881,78.119,37300.66406
ESP,Spain,2007,Europe & Central Asia,High income,3.7,45226803,21.638,78.362,38151.55859
ESP,Spain,2008,Europe & Central Asia,High income,3.5,45756306,21.396,78.604,38151.55859
ESP,Spain,2009,Europe & Central Asia,High income,3.4,46086708,21.155,78.845,36253.22656
ESP,Spain,2010,Europe & Central Asia,High income,3.3,46234830,20.915,79.085,35930.78125
ESP,Spain,2011,Europe & Central Asia,High income,3.2,46355792,20.676,79.324,35235.13281
ESP,Spain,2012,Europe & Central Asia,High income,3.1,46464893,20.438,79.562,34243.16406
ESP,Spain,2013,Europe & Central Asia,High income,3.0,46571970,20.201,79.799,33911.39063
ESP,Spain,2014,Europe & Central Asia,High income,2.9,46679047,19.965,80.035,34243.16406
ESP,Spain,2015,Europe & Central Asia,High income,2.8,46786154,19.73,80.27,35235.13281
ESP,Spain,2016,Europe & Central Asia,High income,2.8,46893261,19.496,80.504,35930.78125
ESP,Spain,2017,Europe & Central Asia,High income,2.7,47000368,19.263,80.737,36852.41406
ESP,Spain,2018,Europe & Central Asia,High income,2.7,47107475,19.031,80.969,37715.54688
ESP,Spain,2019,Europe & Central Asia,High income,2.6,47214582,18.799,81.201,38521.48828
ESP,Spain,2020,Europe & Central Asia,High income,2.6,47321689,18.568,81.432,34243.16406
ESP,Spain,2021,Europe & Central Asia,High income,2.5,47328796,18.338,81.662,35930.78125
ESP,Spain,2022,Europe & Central Asia,High income,,47335903,18.109,81.891,37715.54688
LKA,Sri Lanka,2000,South Asia,Lower-middle income,19.0,18619500,82.478,17.522,6428.188477
LKA,Sri Lanka,2001,South Asia,Lower-middle income,18.3,18790000,82.261,17.739,6428.188477
LKA,Sri Lanka,2002,South Asia,Lower-middle income,17.6,18942000,82.043,17.957,6650.583984
LKA,Sri Lanka,2003,South Asia,Lower-middle income,16.9,19120000,81.824,18.176,6998.65332
LKA,Sri Lanka,2004,South Asia,Lower-middle income,16.2,19353000,81.604,18.396,7292.384277
LKA,Sri Lanka,2005,South Asia,Lower-middle income,15.5,19543000,81.383,18.617,7650.198242
LKA,Sri Lanka,2006,South Asia,Lower-middle income,14.7,19742439,81.161,18.839,8150.39502
LKA,Sri Lanka,2007,South Asia,Lower-middle income,14.0,19909789,80.938,19.062,8559.813477
LKA,Sri Lanka,2008,South Asia,Lower-middle income,13.3,20064776,80.714,19.286,8944.388672
LKA,Sri Lanka,2009,South Asia,Lower-middle income,12.6,20217088,80.489,19.511,9159.263672
LKA,Sri Lanka,2010,South Asia,Lower-middle income,12.0,20364619,80.263,19.737,9827.876953
LKA,Sri Lanka,2011,South Asia,Lower-middle income,11.3,20507347,81.675,18.325,10534.69727
LKA,Sri Lanka,2012,South Asia,Lower-middle income,10.7,20645000,81.547,18.453,11441.74414
LKA,Sri Lanka,2013,South Asia,Lower-middle income,10.1,20778000,81.418,18.582,11681.44238
LKA,Sri Lanka,2014,South Asia,Lower-middle income,9.5,20906000,81.288,18.712,12177.33789
LKA,Sri Lanka,2015,South Asia,Lower-middle income,8.9,21029000,81.157,18.843,12821.90527
LKA,Sri Lanka,2016,South Asia,Lower-middle income,8.4,21147000,81.025,18.975,13166.42578
LKA,Sri Lanka,2017,South Asia,Lower-middle income,7.9,21259000,80.892,19.108,13511.43066
LKA,Sri Lanka,2018,South Asia,Lower-middle income,7.4,21366000,80.758,19.242,13809.5293
LKA,Sri Lanka,2019,South Asia,Lower-middle income,7.0,21468000,80.623,19.377,13997.39453
LKA,Sri Lanka,2020,South Asia,Lower-middle income,6.6,21565000,80.487,19.513,13247.86914
LKA,Sri Lanka,2021,South Asia,Lower-middle income,6.2,21657000,80.35,19.65,13689.60547
LKA,Sri Lanka,2022,South Asia,Lower-middle income,,21744000,80.212,19.788,12429.58496
SWE,Sweden,2000,Europe & Central Asia,High income,3.8,8872109,16.942,83.058,38828.80078
SWE,Sweden,2001,Europe & Central Asia,High income,3.6,8895960,16.891,83.109,39223.99609
SWE,Sweden,2002,Europe & Central Asia,High income,3.5,8924958,16.84,83.16,39958.95313
SWE,Sweden,2003,Europe & Central Asia,High income,3.3,8958229,16.79,83.21,40935.83594
SWE,Sweden,2004,Europe & Central Asia,High income,3.2,8993521,16.739,83.261,42589.1875
SWE,Sweden,2005,Europe & Central Asia,High income,3.1,9029572,16.688,83.312,43514.88281
SWE,Sweden,2006,Europe & Central Asia,High income,3.0,9080505,16.637,83.363,45214.375
SWE,Sweden,2007,Europe & Central Asia,High income,2.9,9148092,16.586,83.414,46624.77344
SWE,Sweden,2008,Europe & Central Asia,High income,2.8,9219637,16.535,83.465,45988.34375
SWE,Sweden,2009,Europe & Central Asia,High income,2.7,9298515,16.484,83.516,43514.88281
SWE,Sweden,2010,Europe & Central Asia,High income,2.6,9378126,16.433,83.567,45574.85156
SWE,Sweden,2011,Europe & Central Asia,High income,2.5,9449213,13.886,86.114,46287.1875
SWE,Sweden,2012,Europe & Central Asia,High income,2.4,9519374,13.793,86.207,45988.34375
SWE,Sweden,2013,Europe & Central Asia,High income,2.4,9600379,13.701,86.299,46624.77344
SWE,Sweden,2014,Europe & Central Asia,High income,2.3,9696110,13.608,86.392,47390.40234
SWE,Sweden,2015,Europe & Central Asia,High income,2.2,9799186,13.516,86.484,48652.41797
SWE,Sweden,2016,Europe & Central Asia,High income,2.2,9923086,13.424,86.576,49283.24219
SWE,Sweden,2017,Europe & Central Asia,High income,2.1,10057698,13.332,86.668,49958.125
SWE,Sweden,2018,Europe & Central Asia,High income,2.1,10175214,13.24,86.76,50804.13672
SWE,Sweden,2019,Europe & Central Asia,High income,2.0,10278887,13.149,86.851,51099.14063
SWE,Sweden,2020,Europe & Central Asia,High income,2.0,10343403,13.057,86.943,50804.13672
SWE,Sweden,2021,Europe & Central Asia,High income,2.0,10415811,12.966,87.034,53591.76953
SWE,Sweden,2022,Europe & Central Asia,High income,,10486941,12.875,87.125,54725.49609
CHE,Switzerland,2000,Europe & Central Asia,High income,5.4,7184250,25.968,74.032,51981.59375
CHE,Switzerland,2001,Europe & Central Asia,High income,5.1,7229757,25.753,74.247,52722.47656
CHE,Switzerland,2002,Europe & Central Asia,High income,4.9,7284753,25.538,74.462,52722.47656
CHE,Switzerland,2003,Europe & Central Asia,High income,4.7,7341772,25.324,74.676,52722.47656
CHE,Switzerland,2004,Europe & Central Asia,High income,4.5,7388040,25.11,74.89,54152.69531
CHE,Switzerland,2005,Europe & Central Asia,High income,4.3,7437115,24.897,75.103,55778.76563
CHE,Switzerland,2006,Europe & Central Asia,High income,4.2,7483934,24.685,75.315,57919.05469
CHE,Switzerland,2007,Europe & Central Asia,High income,4.1,7551117,24.473,75.527,60249.66016
CHE,Switzerland,2008,Europe & Central Asia,High income,4.0,7647675,24.262,75.738,61285.77734
CHE,Switzerland,2009,Europe & Central Asia,High income,3.9,7743849,24.052,75.948,59535.89453
CHE,Switzerland,2010,Europe & Central Asia,High income,3.8,7824909,23.842,76.158,61285.77734
CHE,Switzerland,2011,Europe & Central Asia,High income,3.7,7912398,26.13,73.87,62986.29297
CHE,Switzerland,2012,Europe & Central Asia,High income,3.6,7996861,25.998,74.002,62986.29297
CHE,Switzerland,2013,Europe & Central Asia,High income,3.5,8089346,25.867,74.133,64640.23047
CHE,Switzerland,2014,Europe & Central Asia,High income,3.4,8188649,25.736,74.264,65258.45313
CHE,Switzerland,2015,Europe & Central Asia,High income,3.4,8282396,25.605,74.395,65258.45313
CHE,Switzerland,2016,Europe & Central Asia,High income,3.3,8373338,25.474,74.526,65258.45313
CHE,Switzerland,2017,Europe & Central Asia,High income,3.2,8451840,25.344,74.656,65258.45313
CHE,Switzerland,2018,Europe & Central Asia,High income,3.2,8514329,25.214,74.786,66505.84375
CHE,Switzerland,2019,Europe & Central Asia,High income,3.1,8574832,25.084,74.916,67229.96094
CHE,Switzerland,2020,Europe & Central Asia,High income,3.1,8638971,24.954,75.046,65258.45313
CHE,Switzerland,2021,Europe & Central Asia,High income,3.0,8691406,24.825,75.175,67966.57031
CHE,Switzerland,2022,Europe & Central Asia,High income,,8740472,24.696,75.304,69888.65625
SYR,Syrian Arab Republic,2000,Middle East & North Africa,Low income,19.3,16524334,49.88,50.12,
SYR,Syrian Arab Republic,2001,Middle East & North Africa,Low income,18.5,16955030,49.274,50.726,
SYR,Syrian Arab Republic,2002,Middle East & North Africa,Low income,17.7,17408899,48.669,51.331,
SYR,Syrian Arab Republic,2003,Middle East & North Africa,Low income,16.9,17882250,48.066,51.934,
SYR,Syrian Arab Republic,2004,Middle East & North Africa,Low income,16.2,18370535,47.464,52.536,
SYR,Syrian Arab Republic,2005,Middle East & North Africa,Low income,15.5,18868427,46.864,53.136,
SYR,Syrian Arab Republic,2006,Middle East & North Africa,Low income,14.8,19371661,46.265,53.735,
SYR,Syrian Arab Republic,2007,Middle East & North Africa,Low income,14.2,19875932,45.668,54.332,
SYR,Syrian Arab Republic,2008,Middle East & North Africa,Low income,13.6,20377484,45.072,54.928,
SYR,Syrian Arab Republic,2009,Middle East & North Africa,Low income,13.0,20872627,44.478,55.522,
SYR,Syrian Arab Republic,2010,Middle East & North Africa,Low income,12.5,21358079,43.886,56.114,
SYR,Syrian Arab Republic,2011,Middle East & North Africa,Low income,12.0,21832049,43.295,56.705,
SYR,Syrian Arab Republic,2012,Middle East & North Africa,Low income,11.5,22292679,42.705,57.295,
SYR,Syrian Arab Republic,2013,Middle East & North Africa,Low income,11.1,22739196,42.118,57.882,
SYR,Syrian Arab Republic,2014,Middle East & North Africa,Low income,10.7,23170724,41.532,58.468,
SYR,Syrian Arab Republic,2015,Middle East & North Africa,Low income,10.3,23586419,40.948,59.052,
SYR,Syrian Arab Republic,2016,Middle East & North Africa,Low income,10.0,23985556,40.366,59.634,
SYR,Syrian Arab Republic,2017,Middle East & North Africa,Low income,9.7,24367500,39.786,60.214,
SYR,Syrian Arab Republic,2018,Middle East & North Africa,Low income,9.4,24731667,39.208,60.792,
SYR,Syrian Arab Republic,2019,Middle East & North Africa,Low income,9.1,25077667,38.632,61.368,
SYR,Syrian Arab Republic,2020,Middle East & North Africa,Low income,8.8,25405000,38.058,61.942,
SYR,Syrian Arab Republic,2021,Middle East & North Africa,Low income,8.6,25713333,37.486,62.514,
SYR,Syrian Arab Republic,2022,Middle East & North Africa,Low income,,26002000,36.916,63.084,
TJK,Tajikistan,2000,Central Asia,Low income,85.6,6213824,73.818,26.182,1542.137329
TJK,Tajikistan,2001,Central Asia,Low income,82.0,6345914,73.743,26.257,1663.297485
TJK,Tajikistan,2002,Central Asia,Low income,78.5,6482181,73.668,26.332,1811.696655
TJK,Tajikistan,2003,Central Asia,Low income,75.0,6623636,73.593,26.407,1968.735474
TJK,Tajikistan,2004,Central Asia,Low income,71.7,6770288,73.518,26.482,2123.006104
TJK,Tajikistan,2005,Central Asia,Low income,68.4,6921111,73.443,26.557,2270.366211
TJK,Tajikistan,2006,Central Asia,Low income,65.3,7075100,73.368,26.632,2420.244385
TJK,Tajikistan,2007,Central Asia,Low income,62.3,7232267,73.292,26.708,2587.22998
TJK,Tajikistan,2008,Central Asia,Low income,59.5,7392656,73.217,26.783,2771.022705
TJK,Tajikistan,2009,Central Asia,Low income,56.8,7556223,73.141,26.859,2864.846191
TJK,Tajikistan,2010,Central Asia,Low income,54.3,7722958,73.065,26.935,3035.772705
TJK,Tajikistan,2011,Central Asia,Low income,52.0,7892833,72.988,27.012,3239.522217
TJK,Tajikistan,2012,Central Asia,Low income,49.8,8065833,72.912,27.088,3468.101563
TJK,Tajikistan,2013,Central Asia,Low income,47.7,8241944,72.835,27.165,3685.241455
TJK,Tajikistan,2014,Central Asia,Low income,45.8,8421333,72.758,27.242,3922.399658
TJK,Tajikistan,2015,Central Asia,Low income,44.0,8604000,72.68,27.32,4168.04541
TJK,Tajikistan,2016,Central Asia,Low income,42.3,8789889,72.602,27.398,4424.238281
TJK,Tajikistan,2017,Central Asia,Low income,40.7,8979111,72.524,27.476,4739.040039
TJK,Tajikistan,2018,Central Asia,Low income,39.3,9171667,72.445,27.555,5080.413574
TJK,Tajikistan,2019,Central Asia,Low income,37.9,9367556,72.366,27.634,5415.269531
TJK,Tajikistan,2020,Central Asia,Low income,36.6,9566889,72.287,27.713,5648.133301
TJK,Tajikistan,2021,Central Asia,Low income,35.4,9770000,72.207,27.793,6128.577637
TJK,Tajikistan,2022,Central Asia,Low income,,9976444,72.127,27.873,6650.583984
TZA,Tanzania,2000,Sub-Saharan Africa,Low income,122.9,33503525,72.973,27.027,1572.535889
TZA,Tanzania,2001,Sub-Saharan Africa,Low income,117.8,34336025,72.56,27.44,1633.992676
TZA,Tanzania,2002,Sub-Saharan Africa,Low income,112.7,35189397,72.146,27.854,1709.613037
TZA,Tanzania,2003,Sub-Saharan Africa,Low income,107.5,36063688,71.73,28.27,1782.910156
TZA,Tanzania,2004,Sub-Saharan Africa,Low income,102.3,36958932,71.312,28.688,1881.814209
TZA,Tanzania,2005,Sub-Saharan Africa,Low income,97.1,37875151,70.893,29.107,2027.848267
TZA,Tanzania,2006,Sub-Saharan Africa,Low income,91.8,38812356,70.472,29.528,2156.402588
TZA,Tanzania,2007,Sub-Saharan Africa,Low income,86.6,39770591,70.05,29.95,2270.366211
TZA,Tanzania,2008,Sub-Saharan Africa,Low income,81.3,40749896,69.626,30.374,2420.244385
TZA,Tanzania,2009,Sub-Saharan Africa,Low income,76.1,41749871,69.201,30.799,2510.23999
TZA,Tanzania,2010,Sub-Saharan Africa,Low income,70.9,42770284,68.775,31.225,2631.503906
TZA,Tanzania,2011,Sub-Saharan Africa,Low income,65.9,43810793,68.348,31.652,2744.103027
TZA,Tanzania,2012,Sub-Saharan Africa,Low income,61.0,44871034,67.919,32.081,2824.368652
TZA,Tanzania,2013,Sub-Saharan Africa,Low income,56.3,45950669,67.489,32.511,2949.199707
TZA,Tanzania,2014,Sub-Saharan Africa,Low income,51.9,47049443,67.058,32.942,3060.757813
TZA,Tanzania,2015,Sub-Saharan Africa,Low income,47.8,48167156,66.626,33.374,3108.904297
TZA,Tanzania,2016,Sub-Saharan Africa,Low income,44.0,49303723,66.192,33.808,3239.522217
TZA,Tanzania,2017,Sub-Saharan Africa,Low income,41.9,50459021,65.757,34.243,3373.25708
TZA,Tanzania,2018,Sub-Saharan Africa,Low income,40.1,51632924,65.321,34.679,3523.513428
TZA,Tanzania,2019,Sub-Saharan Africa,Low income,38.5,52825471,64.884,35.116,3685.241455
TZA,Tanzania,2020,Sub-Saharan Africa,Low income,37.1,54036573,64.446,35.554,3730.066406
TZA,Tanzania,2021,Sub-Saharan Africa,Low income,35.8,55266155,64.006,35.994,3852.148926
TZA,Tanzania,2022,Sub-Saharan Africa,Low income,,56514197,63.565,36.435,3995.89502
THA,Thailand,2000,East Asia & Pacific,Upper-middle income,22.1,62833580,68.913,31.087,6998.65332
THA,Thailand,2001,East Asia & Pacific,Upper-middle income,21.0,63339009,68.625,31.375,7262.384277
THA,Thailand,2002,East Asia & Pacific,Upper-middle income,19.9,63810183,68.336,31.664,7650.198242
THA,Thailand,2003,East Asia & Pacific,Upper-middle income,18.8,64244585,68.046,31.954,8150.39502
THA,Thailand,2004,East Asia & Pacific,Upper-middle income,17.7,64642436,67.755,32.245,8586.130859
THA,Thailand,2005,East Asia & Pacific,Upper-middle income,16.7,65004812,67.463,32.537,8881.331055
THA,Thailand,2006,East Asia & Pacific,Upper-middle income,15.7,65334703,67.17,32.83,9249.208008
THA,Thailand,2007,East Asia & Pacific,Upper-middle income,14.7,65636069,66.876,33.124,9720.016602
THA,Thailand,2008,East Asia & Pacific,Upper-middle income,13.8,65912959,66.581,33.419,9827.876953
THA,Thailand,2009,East Asia & Pacific,Upper-middle income,13.0,66169095,66.284,33.716,9720.016602
THA,Thailand,2010,East Asia & Pacific,Upper-middle income,12.2,66407335,65.987,34.013,10385.20313
THA,Thailand,2011,East Asia & Pacific,Upper-middle income,11.5,66630881,49.231,50.769,10385.20313
THA,Thailand,2012,East Asia & Pacific,Upper-middle income,10.8,66842751,48.814,51.186,11029.07324
THA,Thailand,2013,East Asia & Pacific,Upper-middle income,10.2,67045447,48.397,51.603,11210.05371
THA,Thailand,2014,East Asia & Pacific,Upper-middle income,9.7,67241285,47.979,52.021,11210.05371
THA,Thailand,2015,East Asia & Pacific,Upper-middle income,9.2,67431589,47.561,52.439,11441.74414
THA,Thailand,2016,East Asia & Pacific,Upper-middle income,8.7,67617429,47.143,52.857,11821.5791
THA,Thailand,2017,East Asia & Pacific,Upper-middle income,8.3,67799596,46.724,53.276,12239.16797
THA,Thailand,2018,East Asia & Pacific,Upper-middle income,7.9,67978877,46.305,53.695,12503.74414
THA,Thailand,2019,East Asia & Pacific,Upper-middle income,7.6,68154869,45.886,54.114,12695.2793
THA,Thailand,2020,East Asia & Pacific,Upper-middle income,7.3,68327150,45.466,54.534,11821.5791
THA,Thailand,2021,East Asia & Pacific,Upper-middle income,7.0,68495204,45.046,54.954,12001.07715
THA,Thailand,2022,East Asia & Pacific,Upper-middle income,,68658864,44.626,55.374,12177.33789
TLS,Timor-Leste,2000,East Asia & Pacific,Lower-middle income,110.1,878359,74.965,25.035,
TLS,Timor-Leste,2001,East Asia & Pacific,Lower-middle income,104.9,901156,74.397,25.603,
TLS,Timor-Leste,2002,East Asia & Pacific,Lower-middle income,99.8,924642,73.829,26.171,
TLS,Timor-Leste,2003,East Asia & Pacific,Lower-middle income,94.9,948719,73.26,26.74,
TLS,Timor-Leste,2004,East Asia & Pacific,Lower-middle income,90.1,973365,72.691,27.309,
TLS,Timor-Leste,2005,East Asia & Pacific,Lower-middle income,85.5,998522,72.122,27.878,
TLS,Timor-Leste,2006,East Asia & Pacific,Lower-middle income,81.1,1024177,71.552,28.448,
TLS,Timor-Leste,2007,East Asia & Pacific,Lower-middle income,76.8,1050297,70.982,29.018,
TLS,Timor-Leste,2008,East Asia & Pacific,Lower-middle income,72.7,1076856,70.412,29.588,
TLS,Timor-Leste,2009,East Asia & Pacific,Lower-middle income,68.8,1103837,69.84,30.16,
TLS,Timor-Leste,2010,East Asia & Pacific,Lower-middle income,65.1,1131238,69.268,30.732,
TLS,Timor-Leste,2011,East Asia & Pacific,Lower-middle income,61.6,1159030,68.696,31.304,
TLS,Timor-Leste,2012,East Asia & Pacific,Lower-middle income,58.3,1187178,68.122,31.878,
TLS,Timor-Leste,2013,East Asia & Pacific,Lower-middle income,55.1,1215647,67.548,32.452,
TLS,Timor-Leste,2014,East Asia & Pacific,Lower-middle income,52.2,1244383,66.974,33.026,
TLS,Timor-Leste,2015,East Asia & Pacific,Lower-middle income,49.5,1273347,66.399,33.601,
TLS,Timor-Leste,2016,East Asia & Pacific,Lower-middle income,47.0,1302500,65.823,34.177,
TLS,Timor-Leste,2017,East Asia & Pacific,Lower-middle income,44.7,1331833,65.247,34.753,
TLS,Timor-Leste,2018,East Asia & Pacific,Lower-middle income,42.6,1361333,64.67,35.33,
TLS,Timor-Leste,2019,East Asia & Pacific,Lower-middle income,40.7,1390917,64.093,35.907,
TLS,Timor-Leste,2020,East Asia & Pacific,Lower-middle income,38.9,1420583,63.515,36.485,
TLS,Timor-Leste,2021,East Asia & Pacific,Lower-middle income,37.3,1450250,62.937,37.063,
TLS,Timor-Leste,2022,East Asia & Pacific,Lower-middle income,,1479833,62.358,37.642,
TGO,Togo,2000,Sub-Saharan Africa,Low income,122.9,4782352,65.808,34.192,1542.137329
TGO,Togo,2001,Sub-Saharan Africa,Low income,119.5,4916938,65.176,34.824,1572.535889
TGO,Togo,2002,Sub-Saharan Africa,Low income,116.1,5057161,64.544,35.456,1572.535889
TGO,Togo,2003,Sub-Saharan Africa,Low income,112.7,5202688,63.911,36.089,1602.416748
TGO,Togo,2004,Sub-Saharan Africa,Low income,109.3,5353154,63.277,36.723,1633.992676
TGO,Togo,2005,Sub-Saharan Africa,Low income,105.8,5508210,62.643,37.357,1663.297485
TGO,Togo,2006,Sub-Saharan Africa,Low income,102.4,5667500,62.008,37.992,1709.613037
TGO,Togo,2007,Sub-Saharan Africa,Low income,98.9,5830654,61.372,38.628,1771.026367
TGO,Togo,2008,Sub-Saharan Africa,Low income,95.4,5997322,60.735,39.265,1811.696655
TGO,Togo,2009,Sub-Saharan Africa,Low income,91.9,6167198,60.098,39.902,1852.14917
TGO,Togo,2010,Sub-Saharan Africa,Low income,88.4,6340030,59.46,40.54,1920.489746
TGO,Togo,2011,Sub-Saharan Africa,Low income,85.0,6515560,58.821,41.179,1986.827759
TGO,Togo,2012,Sub-Saharan Africa,Low income,81.6,6693529,58.181,41.819,2048.883789
TGO,Togo,2013,Sub-Saharan Africa,Low income,78.3,6873693,57.541,42.459,2123.006104
TGO,Togo,2014,Sub-Saharan Africa,Low income,75.1,7055815,56.9,43.1,2184.159668
TGO,Togo,2015,Sub-Saharan Africa,Low income,72.1,7239665,56.258,43.742,2237.818848
TGO,Togo,2016,Sub-Saharan Africa,Low income,69.2,7425026,55.616,44.384,2308.283936
TGO,Togo,2017,Sub-Saharan Africa,Low income,66.4,7611682,54.973,45.027,2362.615234
TGO,Togo,2018,Sub-Saharan Africa,Low income,63.9,7799434,54.33,45.67,2420.244385
TGO,Togo,2019,Sub-Saharan Africa,Low income,61.5,7988079,53.685,46.315,2484.75708
TGO,Togo,2020,Sub-Saharan Africa,Low income,59.2,8177526,53.04,46.96,2510.23999
TGO,Togo,2021,Sub-Saharan Africa,Low income,57.1,8367571,52.395,47.605,2631.503906
TGO,Togo,2022,Sub-Saharan Africa,Low income,,8557999,51.748,48.252,2744.103027
TON,Tonga,2000,East Asia & Pacific,Upper-middle income,20.4,98401,77.747,22.253,5272.247559
TON,Tonga,2001,East Asia & Pacific,Upper-middle income,19.8,99015,77.408,22.592,5359.176758
TON,Tonga,2002,East Asia & Pacific,Upper-middle income,19.3,99597,77.068,22.932,5415.269531
TON,Tonga,2003,East Asia & Pacific,Upper-middle income,18.7,100145,76.727,23.273,5472.549805
TON,Tonga,2004,East Asia & Pacific,Upper-middle income,18.2,100659,76.385,23.615,5510.460938
TON,Tonga,2005,East Asia & Pacific,Upper-middle income,17.7,101138,76.042,23.958,5577.876465
TON,Tonga,2006,East Asia & Pacific,Upper-middle income,17.2,101582,75.698,24.302,5730.076172
TON,Tonga,2007,East Asia & Pacific,Upper-middle income,16.7,101993,75.353,24.647,5823.141113
TON,Tonga,2008,East Asia & Pacific,Upper-middle income,16.2,102371,75.007,24.993,5903.075684
TON,Tonga,2009,East Asia & Pacific,Upper-middle income,15.8,102717,74.66,25.34,5861.309082
TON,Tonga,2010,East Asia & Pacific,Upper-middle income,15.3,103029,74.312,25.688,5953.589355
TON,Tonga,2011,East Asia & Pacific,Upper-middle income,14.9,103309,73.963,26.037,6128.577637
TON,Tonga,2012,East Asia & Pacific,Upper-middle income,14.5,103557,73.613,26.387,6210.366211
TON,Tonga,2013,East Asia & Pacific,Upper-middle income,14.1,103772,73.262,26.738,6317.061035
TON,Tonga,2014,East Asia & Pacific,Upper-middle income,13.7,103953,72.91,27.09,6428.188477
TON,Tonga,2015,East Asia & Pacific,Upper-middle income,13.4,104099,72.557,27.443,6567.925293
TON,Tonga,2016,East Asia & Pacific,Upper-middle income,13.0,104211,72.203,27.797,6722.996094
TON,Tonga,2017,East Asia & Pacific,Upper-middle income,12.7,104288,71.848,28.152,6882.433594
TON,Tonga,2018,East Asia & Pacific,Upper-middle income,12.4,104330,71.492,28.508,6998.65332
TON,Tonga,2019,East Asia & Pacific,Upper-middle income,12.1,104338,71.135,28.865,7057.279785
TON,Tonga,2020,East Asia & Pacific,Upper-middle income,11.8,104313,70.777,29.223,7057.279785
TON,Tonga,2021,East Asia & Pacific,Upper-middle income,11.5,104253,70.418,29.582,6882.433594
TON,Tonga,2022,East Asia & Pacific,Upper-middle income,,104159,70.058,29.942,6882.433594
TUN,Tunisia,2000,Middle East & North Africa,Lower-middle income,24.1,9611598,35.483,64.517,8041.053711
TUN,Tunisia,2001,Middle East & North Africa,Lower-middle income,23.0,9695604,35.155,64.845,8270.738281
TUN,Tunisia,2002,Middle East & North Africa,Lower-middle income,21.9,9778200,34.829,65.171,8197.801758
TUN,Tunisia,2003,Middle East & North Africa,Lower-middle income,20.8,9860200,34.504,65.496,8559.813477
TUN,Tunisia,2004,Middle East & North Africa,Lower-middle income,19.8,9942600,34.18,65.82,8944.388672
TUN,Tunisia,2005,Middle East & North Africa,Lower-middle income,18.8,10026200,33.858,66.142,9021.083984
TUN,Tunisia,2006,Middle East & North Africa,Lower-middle income,17.9,10111600,33.537,66.463,9499.584961
TUN,Tunisia,2007,Middle East & North Africa,Lower-middle income,17.0,10199400,33.217,66.783,10065.1875
TUN,Tunisia,2008,Middle East & North Africa,Lower-middle income,16.2,10290200,32.898,67.102,10489.71582
